Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
520,Lou Williams_17/18,SG,31,LAC,79,19,2589.0,10.9,25.1,0.435,3.5,9.7,0.359,7.4,15.4,0.484,8.1,9.2,0.88,0.8,3.0,3.7,7.8,1.6,0.4,4.4,2.0,33.5,112.0,113
521,Marvin Williams_17/18,PF,31,CHO,78,78,2006.0,6.3,13.7,0.458,3.1,7.4,0.413,3.2,6.3,0.512,2.5,3.0,0.829,1.8,7.2,9.0,2.3,1.4,0.9,1.6,2.8,18.1,118.0,109
526,Justise Winslow_17/18,PF,21,MIA,68,25,1680.0,6.2,14.6,0.424,1.5,3.9,0.38,4.7,10.7,0.44,2.0,3.1,0.635,1.9,9.1,11.1,4.4,1.6,1.0,2.3,4.2,15.8,101.0,105
530,Delon Wright_17/18,PG,25,TOR,69,4,1433.0,6.9,14.9,0.465,1.9,5.3,0.366,5.0,9.6,0.52,3.3,4.0,0.829,1.5,5.3,6.8,6.9,2.5,1.1,2.7,2.8,19.1,116.0,105
533,Joe Young_17/18,PG,25,IND,53,1,558.0,7.2,16.7,0.43,2.2,5.9,0.379,4.9,10.7,0.458,2.0,2.6,0.759,1.1,4.6,5.6,3.5,1.3,0.1,2.3,3.5,18.5,102.0,112
534,Nick Young_17/18,SG,32,GSW,80,8,1393.0,7.0,16.9,0.412,4.3,11.3,0.377,2.7,5.6,0.481,1.9,2.2,0.862,0.7,3.6,4.3,1.2,1.3,0.2,1.3,3.5,20.1,106.0,112
535,Thaddeus Young_17/18,PF,29,IND,81,81,2607.0,8.1,16.6,0.487,1.1,3.5,0.32,7.0,13.1,0.531,1.1,1.8,0.598,3.5,6.3,9.8,2.9,2.6,0.7,2.0,3.4,18.3,108.0,107
536,Cody Zeller_17/18,C,25,CHO,33,0,627.0,6.6,12.1,0.545,0.2,0.2,0.667,6.5,11.9,0.542,4.7,6.6,0.718,5.2,8.6,13.8,2.4,1.1,1.6,2.6,6.3,18.1,119.0,108
537,Tyler Zeller_17/18,C,28,BRK,42,33,703.0,8.6,15.8,0.546,0.7,1.8,0.385,7.9,14.0,0.567,2.8,4.1,0.667,4.4,9.0,13.4,1.9,0.6,1.5,2.4,5.4,20.7,113.0,111
538,Paul Zipser_17/18,SF,23,CHI,54,12,824.0,4.8,13.9,0.346,2.2,6.5,0.336,2.6,7.3,0.355,1.1,1.5,0.76,0.8,7.0,7.8,2.7,1.2,0.9,2.5,5.1,12.9,84.0,112
1,Álex Abrines_18/19,SG,25,OKC,31,2,588.0,4.4,12.5,0.357,3.3,10.1,0.323,1.2,2.4,0.5,1.0,1.0,0.923,0.4,3.4,3.8,1.6,1.3,0.5,1.1,4.2,13.1,103.0,111
4,Steven Adams_18/19,C,25,OKC,80,80,2669.0,8.4,14.1,0.595,0.0,0.0,0.0,8.4,14.1,0.596,2.6,5.1,0.5,6.8,6.5,13.3,2.2,2.0,1.3,2.4,3.6,19.4,120.0,106
5,Bam Adebayo_18/19,C,21,MIA,82,28,1913.0,7.2,12.4,0.576,0.1,0.4,0.2,7.1,12.0,0.588,4.2,5.8,0.735,4.2,11.0,15.2,4.7,1.8,1.7,3.1,5.2,18.6,120.0,104
8,LaMarcus Aldridge_18/19,C,33,SAS,81,81,2687.0,12.4,24.0,0.519,0.2,0.8,0.238,12.3,23.2,0.528,6.3,7.5,0.847,4.6,9.0,13.5,3.5,0.8,1.9,2.6,3.3,31.4,117.0,110
11,Jarrett Allen_18/19,C,20,BRK,80,80,2096.0,7.6,12.9,0.59,0.1,1.0,0.133,7.5,11.9,0.629,4.5,6.3,0.709,4.3,10.9,15.3,2.5,1.0,2.7,2.3,4.2,19.8,123.0,106
13,Al-Farouq Aminu_18/19,PF,28,POR,81,81,2292.0,5.4,12.5,0.433,2.0,5.9,0.343,3.4,6.6,0.514,3.2,3.7,0.867,2.4,10.5,12.9,2.2,1.4,0.7,1.5,3.0,16.1,118.0,109
15,Kyle Anderson_18/19,SF,25,MEM,43,40,1281.0,5.8,10.7,0.543,0.3,1.3,0.265,5.5,9.4,0.583,1.4,2.5,0.578,1.9,7.9,9.7,5.0,2.1,1.4,2.3,4.3,13.4,110.0,107
18,Giannis Antetokounmpo_18/19,PF,24,MIL,72,72,2358.0,14.2,24.6,0.578,1.0,4.0,0.256,13.2,20.6,0.641,9.9,13.5,0.729,3.1,14.6,17.7,8.4,1.8,2.2,5.3,4.6,39.3,121.0,99
21,OG Anunoby_18/19,SF,21,TOR,67,6,1352.0,6.5,14.3,0.453,2.4,7.2,0.332,4.1,7.2,0.574,1.3,2.2,0.581,2.1,4.9,7.0,1.7,1.6,0.8,1.9,5.0,16.6,104.0,109
22,Ryan Arcidiacono_18/19,PG,24,CHI,81,32,1961.0,4.6,10.3,0.447,2.0,5.4,0.373,2.6,5.0,0.527,2.2,2.5,0.873,0.7,4.7,5.4,6.7,1.6,0.1,1.6,4.2,13.5,121.0,115
23,Trevor Ariza_18/19,SF,33,PHO,26,26,884.0,4.6,12.3,0.379,2.7,7.5,0.36,1.9,4.8,0.409,1.9,2.3,0.837,0.9,7.0,7.8,4.7,2.1,0.4,2.1,2.4,13.9,104.0,115
23,Trevor Ariza_18/19,SF,33,WAS,43,43,1465.0,6.7,16.5,0.409,3.1,9.5,0.322,3.7,6.9,0.528,3.0,3.9,0.777,1.1,6.2,7.3,5.3,1.7,0.4,2.2,2.8,19.6,109.0,115
24,D.J. Augustin_18/19,PG,31,ORL,81,81,2269.0,6.9,14.6,0.47,2.8,6.7,0.421,4.0,7.9,0.511,3.9,4.5,0.866,0.9,3.5,4.4,9.2,1.1,0.1,2.8,2.5,20.4,122.0,112
25,Deandre Ayton_18/19,C,20,PHO,71,70,2183.0,11.1,19.0,0.585,0.0,0.1,0.0,11.1,18.9,0.588,3.1,4.1,0.746,4.9,11.1,15.9,2.7,1.3,1.5,2.8,4.6,25.4,117.0,113
26,Dwayne Bacon_18/19,SG,23,CHO,43,13,759.0,7.8,16.5,0.475,2.4,5.6,0.437,5.4,10.9,0.494,2.2,2.9,0.739,0.5,5.2,5.7,3.0,0.8,0.3,1.2,4.6,20.2,114.0,116
27,Marvin Bagley III_18/19,PF,19,SAC,62,4,1567.0,10.6,21.0,0.504,0.9,2.9,0.313,9.7,18.1,0.534,5.4,7.8,0.691,4.8,9.2,14.0,1.8,1.0,1.8,2.9,3.6,27.4,111.0,110
30,Lonzo Ball_18/19,PG,21,LAL,47,45,1423.0,6.0,14.9,0.406,2.5,7.5,0.329,3.6,7.5,0.482,0.7,1.6,0.417,1.8,6.4,8.2,8.3,2.3,0.6,3.4,3.7,15.2,100.0,109
31,Mo Bamba_18/19,C,20,ORL,47,1,766.0,7.5,15.5,0.481,1.3,4.5,0.3,6.1,11.1,0.555,2.4,4.0,0.587,4.1,10.8,14.9,2.5,0.8,4.1,2.7,6.5,18.7,105.0,103
32,J.J. Barea_18/19,PG,34,DAL,38,0,752.0,10.4,24.8,0.418,2.5,8.3,0.297,7.9,16.6,0.479,3.5,5.0,0.705,0.8,5.3,6.1,13.6,1.4,0.1,4.6,3.2,26.8,105.0,113
33,Harrison Barnes_18/19,PF,26,DAL,49,49,1584.0,8.9,22.0,0.404,3.7,9.5,0.389,5.2,12.4,0.416,5.1,6.1,0.833,1.1,5.2,6.3,1.9,1.0,0.3,2.1,2.4,26.5,106.0,113
33,Harrison Barnes_18/19,SF,26,SAC,28,28,949.0,6.9,15.2,0.455,2.6,6.4,0.408,4.3,8.8,0.489,3.1,3.9,0.8,1.0,6.5,7.6,2.6,0.8,0.1,1.5,2.1,19.6,115.0,114
34,Will Barton_18/19,SF,28,DEN,43,38,1189.0,7.6,19.0,0.402,2.8,8.1,0.342,4.9,10.9,0.447,2.4,3.1,0.77,1.3,6.9,8.2,5.1,0.7,0.9,2.7,3.4,20.4,102.0,111
36,Nicolas Batum_18/19,SF,30,CHO,75,72,2354.0,5.2,11.6,0.45,2.4,6.2,0.389,2.8,5.5,0.519,1.6,1.8,0.865,1.5,6.6,8.1,5.1,1.5,0.9,2.4,2.9,14.4,112.0,113
37,Jerryd Bayless_18/19,PG,30,MIN,34,6,657.0,6.0,16.8,0.357,2.1,7.1,0.296,3.9,9.6,0.402,1.2,2.0,0.571,0.8,3.7,4.5,8.7,1.3,0.1,2.3,4.1,15.2,98.0,117
38,Aron Baynes_18/19,C,32,BOS,51,18,821.0,6.2,13.1,0.471,1.2,3.6,0.344,4.9,9.5,0.519,3.1,3.6,0.855,5.2,8.9,14.1,3.3,0.7,2.0,2.3,7.3,16.7,118.0,108
39,Kent Bazemore_18/19,SG,29,ATL,67,35,1643.0,7.8,19.4,0.402,2.7,8.4,0.32,5.1,11.0,0.465,3.6,4.9,0.726,1.0,6.3,7.3,4.3,2.5,1.2,3.4,4.8,21.9,98.0,112
40,Bradley Beal_18/19,SG,25,WAS,82,82,3028.0,11.9,25.2,0.475,3.3,9.3,0.351,8.7,15.8,0.548,5.7,7.0,0.808,1.4,5.0,6.4,7.0,1.9,0.9,3.5,3.5,32.8,113.0,114
41,Malik Beasley_18/19,SG,22,DEN,81,18,1879.0,9.1,19.3,0.474,4.3,10.6,0.402,4.9,8.7,0.56,1.5,1.7,0.848,0.9,4.3,5.2,2.5,1.4,0.3,1.4,3.0,24.0,117.0,112
43,Marco Belinelli_18/19,SG,32,SAS,79,1,1815.0,7.7,18.6,0.413,4.0,10.6,0.372,3.7,7.9,0.468,3.0,3.3,0.903,0.4,4.9,5.3,3.6,0.9,0.2,1.9,3.3,22.3,109.0,114
44,Jordan Bell_18/19,C,24,GSW,68,3,788.0,6.0,11.6,0.516,0.0,0.1,0.0,6.0,11.5,0.521,1.5,2.5,0.61,3.3,7.8,11.1,4.6,1.2,3.1,2.5,4.8,13.5,109.0,108
45,DeAndre' Bembry_18/19,SG,24,ATL,82,15,1931.0,6.6,14.7,0.446,1.2,4.1,0.289,5.4,10.6,0.508,2.1,3.3,0.64,1.3,7.3,8.6,4.8,2.5,1.0,3.4,4.5,16.4,97.0,112
46,Dragan Bender_18/19,PF,21,PHO,46,27,826.0,5.1,11.4,0.447,1.3,5.8,0.218,3.8,5.5,0.688,1.8,3.1,0.593,2.0,8.6,10.6,3.2,1.0,1.3,2.1,5.2,13.3,102.0,115
48,Dāvis Bertāns_18/19,PF,26,SAS,76,12,1632.0,6.1,13.6,0.45,4.3,10.1,0.429,1.8,3.4,0.513,1.6,1.8,0.883,0.7,7.2,7.9,3.0,1.0,1.0,1.3,4.0,18.1,122.0,112
49,Patrick Beverley_18/19,PG,30,LAC,78,49,2137.0,4.3,10.5,0.407,2.5,6.2,0.397,1.8,4.3,0.421,2.1,2.7,0.78,1.7,6.9,8.6,6.6,1.5,0.9,1.9,5.9,13.2,119.0,111
50,Khem Birch_18/19,C,26,ORL,50,1,643.0,6.9,11.5,0.603,0.0,0.1,0.0,6.9,11.4,0.607,4.4,6.3,0.699,6.0,8.4,14.5,2.9,1.4,2.2,1.5,5.5,18.3,134.0,106
51,Bismack Biyombo_18/19,C,26,CHO,54,32,783.0,5.5,9.7,0.571,0.0,0.0,,5.5,9.7,0.571,3.6,5.7,0.637,5.0,10.3,15.3,2.0,0.7,2.5,2.1,6.4,14.7,121.0,110
52,Nemanja Bjelica_18/19,PF,30,SAC,77,70,1788.0,7.4,15.4,0.479,2.7,6.7,0.401,4.7,8.7,0.539,1.8,2.4,0.761,3.3,8.3,11.6,3.8,1.4,1.5,2.1,5.1,19.3,117.0,110
53,Antonio Blakeney_18/19,SG,22,CHI,57,3,829.0,9.7,23.2,0.419,2.1,5.3,0.396,7.6,17.8,0.426,2.9,4.4,0.658,0.4,5.8,6.2,2.5,0.7,0.5,2.0,2.4,24.5,94.0,116
54,Eric Bledsoe_18/19,PG,29,MIL,78,78,2272.0,9.6,19.9,0.484,2.5,7.7,0.329,7.1,12.2,0.582,3.6,4.8,0.75,1.7,5.7,7.4,8.8,2.4,0.6,3.4,3.2,25.4,116.0,105
56,Bogdan Bogdanović_18/19,SG,26,SAC,70,17,1947.0,8.6,20.6,0.418,3.2,8.9,0.36,5.4,11.7,0.462,3.2,3.9,0.827,1.0,4.9,5.8,6.4,1.7,0.4,2.8,3.4,23.7,107.0,113
57,Bojan Bogdanović_18/19,SF,29,IND,81,81,2573.0,9.9,20.0,0.497,3.1,7.3,0.425,6.8,12.6,0.538,4.7,5.8,0.807,0.6,5.7,6.3,3.1,1.3,0.0,2.5,2.6,27.6,114.0,110
59,Jonah Bolden_18/19,PF,23,PHI,44,10,639.0,5.9,12.0,0.494,2.5,7.1,0.354,3.4,4.9,0.697,1.0,2.0,0.481,3.5,8.7,12.2,3.0,1.3,2.9,2.7,7.3,15.3,111.0,107
61,Devin Booker_18/19,SG,22,PHO,64,64,2242.0,12.5,26.7,0.467,2.9,8.8,0.326,9.6,17.9,0.536,8.4,9.7,0.866,0.8,4.8,5.6,9.2,1.2,0.3,5.6,4.3,36.2,109.0,118
63,Avery Bradley_18/19,SG,28,LAC,49,49,1463.0,5.2,13.5,0.383,1.9,5.5,0.337,3.3,8.0,0.415,0.6,0.8,0.8,1.1,3.1,4.2,3.1,0.9,0.5,2.0,4.3,12.9,93.0,116
66,Mikal Bridges_18/19,SF,22,PHO,82,56,2417.0,4.8,11.1,0.43,2.1,6.2,0.335,2.7,4.9,0.548,1.9,2.3,0.805,1.1,4.1,5.2,3.4,2.5,0.8,1.4,4.0,13.5,112.0,115
67,Miles Bridges_18/19,SF,20,CHO,80,25,1696.0,6.8,14.7,0.464,1.9,5.7,0.325,4.9,8.9,0.553,1.7,2.2,0.753,1.9,7.3,9.3,2.7,1.6,1.4,1.4,3.2,17.1,111.0,112
68,Isaiah Briscoe_18/19,PG,22,ORL,39,0,559.0,4.8,12.1,0.399,1.0,3.0,0.324,3.9,9.1,0.423,1.3,2.3,0.577,0.4,6.0,6.5,7.6,1.0,0.2,2.7,5.8,11.9,96.0,111
70,Malcolm Brogdon_18/19,SG,26,MIL,64,64,1832.0,9.6,19.0,0.505,2.6,6.2,0.426,7.0,12.8,0.544,3.6,3.9,0.928,1.6,5.7,7.3,5.2,1.2,0.3,2.3,2.6,25.4,121.0,108
73,Bruce Brown_18/19,SG,22,DET,74,56,1449.0,4.3,10.7,0.398,0.8,3.2,0.258,3.4,7.5,0.457,1.5,2.0,0.75,1.6,4.7,6.3,3.1,1.4,1.2,1.6,6.1,10.9,100.0,110
74,Jaylen Brown_18/19,SG,22,BOS,74,25,1913.0,9.3,19.9,0.465,2.4,6.9,0.344,6.9,13.0,0.529,3.3,5.1,0.658,1.6,6.2,7.9,2.5,1.7,0.8,2.5,4.7,24.3,104.0,109
76,Sterling Brown_18/19,SG,23,MIL,58,7,1034.0,6.5,14.0,0.465,2.4,6.6,0.361,4.1,7.4,0.558,1.3,1.9,0.69,1.3,7.0,8.3,3.8,1.1,0.4,2.1,4.0,16.7,109.0,108
77,Troy Brown Jr._18/19,SF,19,WAS,52,10,730.0,6.3,15.2,0.415,1.4,4.5,0.319,4.9,10.7,0.455,2.1,3.0,0.681,2.3,7.1,9.4,5.2,1.4,0.3,1.9,3.6,16.1,105.0,115
78,Jalen Brunson_18/19,PG,22,DAL,73,38,1591.0,8.0,17.2,0.467,1.9,5.5,0.348,6.1,11.7,0.523,2.7,3.7,0.725,0.8,4.4,5.2,7.0,1.1,0.1,2.7,3.9,20.7,110.0,114
79,Thomas Bryant_18/19,C,21,WAS,72,53,1496.0,9.8,15.9,0.616,1.0,3.1,0.333,8.7,12.8,0.685,3.4,4.3,0.781,3.6,10.8,14.4,2.9,0.8,2.1,1.9,4.0,24.0,130.0,112
80,Reggie Bullock_18/19,SG,27,DET,44,44,1355.0,6.6,16.0,0.413,4.1,10.7,0.388,2.5,5.3,0.463,2.0,2.3,0.875,0.7,3.7,4.5,4.0,0.9,0.2,2.0,2.9,19.4,113.0,113
81,Trey Burke_18/19,PG,26,NYK,33,7,689.0,10.4,25.0,0.413,2.1,6.0,0.349,8.3,19.0,0.434,4.3,5.2,0.827,1.0,3.3,4.3,6.6,1.5,0.3,2.0,2.3,27.1,106.0,117
82,Alec Burks_18/19,SG,27,CLE,34,24,979.0,6.9,17.2,0.4,2.3,6.0,0.378,4.6,11.2,0.412,4.0,5.0,0.806,1.3,8.1,9.4,5.0,1.3,0.8,2.3,3.1,20.1,107.0,117
84,Jimmy Butler_18/19,SF,29,PHI,55,55,1824.0,8.9,19.3,0.461,1.3,3.8,0.338,7.6,15.5,0.491,6.8,7.9,0.868,2.7,4.8,7.5,5.7,2.6,0.8,2.1,2.4,25.9,120.0,109
85,Bruno Caboclo_18/19,PF,23,MEM,34,19,800.0,6.0,14.0,0.427,3.0,8.1,0.369,3.0,5.9,0.505,2.6,3.1,0.84,2.6,7.2,9.8,3.1,0.9,2.1,2.4,5.0,17.5,109.0,109
86,José Calderón_18/19,PG,37,DET,49,0,632.0,3.5,9.4,0.375,1.1,4.4,0.246,2.4,4.9,0.492,0.7,0.9,0.818,0.9,3.8,4.7,9.0,1.2,0.2,2.7,5.0,8.8,102.0,112
87,Kentavious Caldwell-Pope_18/19,SG,25,LAL,82,23,2035.0,7.4,17.3,0.43,3.5,9.9,0.347,4.0,7.3,0.542,3.1,3.6,0.867,1.1,4.3,5.4,2.5,1.7,0.3,1.5,3.1,21.4,113.0,112
89,Clint Capela_18/19,C,24,HOU,67,67,2249.0,10.3,16.0,0.648,0.0,0.0,,10.3,16.0,0.648,3.6,5.7,0.636,6.5,12.0,18.5,2.1,1.0,2.2,2.1,3.7,24.3,133.0,108
90,DeMarre Carroll_18/19,PF,32,BRK,67,8,1703.0,6.3,16.1,0.395,3.0,8.7,0.342,3.4,7.4,0.457,5.1,6.8,0.76,1.9,7.9,9.8,2.4,0.9,0.3,2.0,3.2,20.8,110.0,111
91,Jevon Carter_18/19,PG,23,MEM,39,3,577.0,4.8,15.9,0.303,2.9,8.8,0.333,1.9,7.1,0.265,2.2,2.8,0.813,1.2,4.5,5.7,5.9,2.2,0.9,2.8,4.7,14.8,90.0,109
92,Vince Carter_18/19,PF,42,ATL,76,9,1330.0,6.8,16.3,0.419,4.3,11.0,0.389,2.5,5.3,0.48,1.6,2.3,0.712,1.1,5.7,6.7,3.0,1.5,0.9,1.7,4.9,19.5,112.0,115
93,Wendell Carter Jr._18/19,C,19,CHI,44,44,1110.0,7.9,16.2,0.485,0.3,1.4,0.188,7.6,14.8,0.513,3.9,4.9,0.795,3.8,9.6,13.4,3.4,1.1,2.5,2.8,6.6,19.9,107.0,110
97,Willie Cauley-Stein_18/19,C,25,SAC,81,81,2213.0,8.7,15.6,0.556,0.0,0.0,0.5,8.6,15.5,0.556,2.9,5.3,0.551,3.8,10.5,14.3,4.1,2.0,1.1,1.8,4.8,20.3,118.0,108
100,Tyson Chandler_18/19,C,36,LAL,48,6,786.0,3.1,5.2,0.609,0.0,0.1,0.0,3.1,5.1,0.616,2.4,4.1,0.594,5.0,10.8,15.9,1.8,1.1,1.3,2.1,5.3,8.7,121.0,108
101,Wilson Chandler_18/19,PF,31,PHI,36,32,951.0,4.5,10.3,0.44,2.3,5.9,0.39,2.2,4.4,0.506,0.6,0.9,0.722,2.2,6.2,8.3,3.6,1.1,0.9,1.9,4.7,12.0,111.0,112
105,Gary Clark_18/19,PF,24,HOU,51,2,641.0,3.8,11.6,0.331,3.1,10.6,0.297,0.7,1.0,0.692,0.5,0.5,1.0,1.8,7.0,8.9,1.4,1.5,2.0,0.5,3.6,11.3,108.0,110
106,Ian Clark_18/19,SG,27,NOP,60,6,973.0,7.2,18.3,0.394,3.2,9.6,0.327,4.1,8.6,0.47,1.6,1.8,0.892,0.6,3.6,4.3,4.5,1.1,0.4,2.8,4.5,19.2,98.0,116
107,Jordan Clarkson_18/19,SG,26,CLE,81,0,2214.0,11.9,26.5,0.448,3.2,10.0,0.324,8.6,16.5,0.524,3.6,4.3,0.844,1.8,4.2,6.1,4.4,1.3,0.3,3.0,2.5,30.6,107.0,119
108,John Collins_18/19,PF,21,ATL,61,59,1829.0,11.7,21.0,0.56,1.4,4.0,0.348,10.4,17.0,0.609,5.1,6.7,0.763,5.5,9.5,15.0,3.1,0.6,1.0,3.0,5.0,30.0,122.0,115
109,Zach Collins_18/19,C,21,POR,77,0,1356.0,6.8,14.3,0.473,1.4,4.3,0.331,5.3,10.0,0.534,3.4,4.5,0.746,3.9,7.7,11.6,2.5,0.9,2.4,2.8,6.2,18.3,112.0,110
110,Darren Collison_18/19,PG,31,IND,76,76,2143.0,7.0,15.0,0.467,1.8,4.4,0.407,5.2,10.6,0.492,3.6,4.3,0.832,0.8,4.5,5.3,10.5,2.5,0.2,2.9,3.1,19.5,118.0,108
112,Mike Conley_18/19,PG,31,MEM,70,70,2342.0,10.4,23.8,0.438,3.3,9.0,0.364,7.1,14.7,0.483,7.3,8.6,0.845,0.8,4.2,5.1,9.5,2.0,0.5,2.8,2.6,31.4,117.0,111
113,Pat Connaughton_18/19,SG,26,MIL,61,2,1261.0,6.0,12.9,0.466,2.4,7.4,0.33,3.6,5.5,0.647,1.1,1.5,0.725,2.2,7.3,9.5,4.5,1.2,0.9,1.2,3.0,15.5,122.0,107
114,Quinn Cook_18/19,PG,25,GSW,74,10,1059.0,9.2,19.7,0.465,3.6,9.0,0.405,5.5,10.7,0.515,0.9,1.2,0.769,1.0,6.1,7.1,5.2,0.9,0.1,2.2,4.1,22.9,110.0,113
115,DeMarcus Cousins_18/19,C,28,GSW,30,30,771.0,11.0,22.9,0.48,1.6,5.9,0.274,9.4,17.0,0.551,6.5,8.9,0.736,2.7,12.6,15.2,6.6,2.5,2.7,4.4,6.7,30.1,109.0,102
116,Robert Covington_18/19,SF,28,MIN,22,22,763.0,6.7,15.4,0.433,3.5,9.3,0.372,3.2,6.1,0.526,3.2,4.1,0.773,1.3,6.6,7.9,2.0,3.1,1.5,1.6,5.1,20.0,115.0,109
117,Allen Crabbe_18/19,SG,26,BRK,43,20,1133.0,5.8,15.7,0.367,4.1,10.9,0.378,1.6,4.8,0.342,1.7,2.4,0.732,0.7,5.5,6.2,1.9,1.0,0.5,1.9,4.3,17.4,100.0,112
118,Torrey Craig_18/19,SF,28,DEN,75,37,1503.0,5.2,11.8,0.442,2.0,6.1,0.324,3.2,5.7,0.569,1.6,2.3,0.7,2.9,5.7,8.6,2.4,1.2,1.5,1.4,5.7,14.1,114.0,110
119,Jamal Crawford_18/19,SG,38,PHO,64,0,1211.0,6.9,17.3,0.397,2.6,8.0,0.332,4.2,9.3,0.453,3.7,4.3,0.845,0.3,3.0,3.4,9.0,1.3,0.5,3.9,3.0,20.0,102.0,119
121,Jae Crowder_18/19,SF,28,UTA,80,11,2166.0,7.0,17.6,0.399,3.8,11.5,0.331,3.2,6.1,0.527,3.1,4.4,0.721,1.3,7.2,8.5,2.9,1.4,0.7,1.9,3.8,21.0,107.0,107
122,Dante Cunningham_18/19,PF,31,SAS,64,21,928.0,3.9,8.3,0.475,1.6,3.4,0.462,2.4,4.9,0.484,0.7,0.9,0.778,2.5,7.4,9.9,2.6,1.4,0.7,1.2,3.7,10.2,121.0,111
123,Seth Curry_18/19,SG,28,POR,74,2,1399.0,7.3,16.1,0.456,3.9,8.7,0.45,3.4,7.4,0.463,1.5,1.8,0.846,0.9,3.2,4.2,2.3,1.2,0.4,2.1,3.4,20.1,113.0,114
124,Stephen Curry_18/19,PG,30,GSW,69,69,2331.0,12.9,27.3,0.472,7.2,16.5,0.437,5.7,10.8,0.525,5.4,5.9,0.916,0.9,6.6,7.5,7.4,1.9,0.5,3.9,3.4,38.4,120.0,110
125,Troy Daniels_18/19,SG,27,PHO,51,1,760.0,7.1,17.3,0.411,4.6,12.2,0.381,2.5,5.1,0.481,1.1,1.4,0.783,0.8,3.8,4.6,1.6,1.6,0.3,1.7,5.0,20.0,104.0,118
126,Anthony Davis_18/19,C,25,NOP,56,56,1850.0,13.3,25.8,0.517,1.2,3.6,0.331,12.1,22.1,0.547,8.6,10.9,0.794,4.4,12.5,16.9,5.5,2.2,3.4,2.8,3.3,36.5,122.0,105
128,Ed Davis_18/19,C,29,BRK,81,1,1446.0,6.1,9.9,0.616,0.0,0.1,0.0,6.1,9.9,0.62,3.3,5.3,0.617,7.1,15.7,22.8,2.0,1.2,1.1,2.1,7.4,15.5,129.0,105
130,Dewayne Dedmon_18/19,C,29,ATL,64,52,1609.0,7.4,15.1,0.492,2.4,6.2,0.382,5.1,8.9,0.57,2.6,3.2,0.814,3.0,10.8,13.8,2.6,2.0,2.0,2.4,6.1,19.9,115.0,109
131,Sam Dekker_18/19,PF,24,WAS,38,0,619.0,7.5,15.9,0.471,1.1,3.7,0.286,6.4,12.2,0.528,1.5,2.8,0.556,3.4,5.4,8.8,2.8,2.1,0.5,1.5,2.6,17.6,108.0,114
133,Matthew Dellavedova_18/19,PG,28,CLE,36,0,715.0,6.4,15.5,0.413,2.8,8.3,0.336,3.6,7.2,0.5,2.6,3.3,0.792,0.4,4.2,4.7,10.6,0.8,0.1,4.0,4.6,18.2,107.0,121
135,DeMar DeRozan_18/19,SG,29,SAS,77,77,2688.0,11.5,23.9,0.481,0.1,0.8,0.156,11.3,23.0,0.492,6.6,8.0,0.83,1.0,7.4,8.4,8.6,1.6,0.7,3.6,3.2,29.7,110.0,111
137,Cheick Diallo_18/19,PF,22,NOP,64,1,896.0,8.7,14.1,0.62,0.1,0.2,0.25,8.7,13.8,0.625,2.6,3.5,0.746,3.9,13.3,17.2,1.7,1.5,1.7,2.5,5.9,20.1,119.0,108
139,Gorgui Dieng_18/19,C,29,MIN,76,2,1031.0,8.8,17.5,0.501,0.9,2.6,0.339,7.9,14.9,0.53,4.1,4.9,0.83,3.8,10.7,14.5,3.3,2.2,1.9,2.6,6.2,22.5,114.0,108
140,Spencer Dinwiddie_18/19,PG,25,BRK,68,4,1914.0,9.1,20.6,0.442,3.1,9.2,0.335,6.0,11.4,0.528,7.1,8.9,0.806,0.6,3.5,4.1,7.7,1.0,0.4,3.8,4.7,28.4,114.0,113
142,Luka Dončić_18/19,SG,19,DAL,72,72,2318.0,10.6,24.8,0.427,3.5,10.8,0.327,7.1,14.1,0.503,7.2,10.1,0.713,1.8,10.0,11.8,9.0,1.6,0.5,5.2,2.9,31.9,107.0,109
144,Damyean Dotson_18/19,SG,24,NYK,73,40,2004.0,7.0,16.8,0.415,3.0,8.2,0.368,3.9,8.6,0.461,1.8,2.4,0.745,0.8,5.5,6.3,3.2,1.4,0.2,1.7,3.2,18.7,105.0,116
146,Goran Dragić_18/19,PG,32,MIA,36,22,991.0,8.8,21.3,0.413,2.8,8.1,0.348,6.0,13.3,0.454,3.9,5.0,0.782,1.0,4.5,5.5,8.6,1.5,0.2,3.5,4.0,24.4,106.0,111
147,Andre Drummond_18/19,C,25,DET,79,79,2647.0,10.4,19.6,0.533,0.1,0.7,0.132,10.4,18.9,0.548,4.5,7.7,0.59,7.9,15.1,22.9,2.1,2.5,2.6,3.3,5.1,25.5,113.0,100
148,Jared Dudley_18/19,PF,33,BRK,59,25,1220.0,3.9,9.3,0.423,2.1,5.9,0.351,1.9,3.4,0.545,1.2,1.8,0.696,1.3,4.7,6.0,3.2,1.4,0.6,1.7,5.1,11.2,110.0,111
149,Kris Dunn_18/19,PG,24,CHI,46,44,1389.0,7.5,17.7,0.425,1.2,3.4,0.354,6.3,14.3,0.441,1.9,2.4,0.797,0.7,5.9,6.5,9.7,2.4,0.7,3.6,5.8,18.1,99.0,112
